artist_name,song_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Alec Benjamin,I Built a Friend,59,183928,0.621,0.331,9,-8.61,1,0.0299,0.803,0,0.0992,0.471,100.116,4
Queen,We Will Rock You - Raw Sessions Version,1,147600,0.678,0.49,11,-9.886,0,0.118,0.564,0,0.243,0.341,81.544,4
Mikkel S. Eriksen,Wait for You,45,261320,0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,4
Us The Duo,Already Mine,49,273126,0.309,0.175,8,-11.816,1,0.0331,0.913,6.15e-05,0.118,0.198,155.69,3
BIGBANG,Blue,0,235106,0.607,0.723,7,-6.971,1,0.0769,0.211,0,0.0663,0.336,124.992,4
BIGBANG,Fantastic Boy,2,232586,0.725,0.836,11,-3.927,0,0.0571,0.00231,0,0.0927,0.544,130.053,4
BIGBANG,Monster,0,231293,0.643,0.786,0,-4.251,1,0.0413,0.00584,0,0.369,0.462,128.003,4
BIGBANG,Haru Haru - Acoustic Version,43,264640,0.706,0.568,3,-5.823,0,0.0336,0.823,0,0.115,0.344,126.059,4
BIGBANG,Sunset Glow,47,204920,0.756,0.87,8,-2.27,1,0.0543,0.0897,0,0.14,0.618,124.992,4
BIGBANG,A Fool Of Tears,34,242746,0.706,0.629,0,-6.333,1,0.0385,0.0452,0,0.126,0.584,124.037,4
BIGBANG,This Love (G-Dragon Solo),36,210280,0.739,0.735,5,-6.61,0,0.183,0.0214,0,0.0726,0.705,95.091,4
BIGBANG,I Need a Girl,35,220133,0.706,0.546,11,-6.772,1,0.0489,0.452,0,0.0977,0.527,114.977,4
BIGBANG,High High,34,190186,0.697,0.851,5,-4.493,1,0.081,0.00719,0,0.0907,0.598,130.012,4
BIGBANG,Tonight,48,223786,0.611,0.9,3,-2.57,0,0.0434,0.0785,0,0.413,0.331,129.873,4
BIGBANG,Love Song,50,225813,0.553,0.867,2,-3.9,1,0.0454,0.00281,1.04e-05,0.0725,0.309,123.04,4
BIGBANG,Stupid Liar,46,234786,0.624,0.81,0,-4.322,1,0.0337,0.0619,0,0.105,0.491,127.926,4
Post Malone,rockstar,24,218320,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,4
Demi Lovato,Sorry Not Sorry,35,203760,0.704,0.633,11,-6.923,0,0.241,0.0214,0,0.29,0.863,144.021,4
Demi Lovato,Tell Me You Love Me,14,236986,0.532,0.601,3,-5.468,0,0.0473,0.0281,0,0.145,0.261,82.189,4
Demi Lovato,Sexy Dirty Love,9,213173,0.591,0.751,11,-4.44,0,0.26,0.00101,3.79e-05,0.0695,0.822,104.988,4
Demi Lovato,You Don't Do It For Me Anymore,10,197720,0.563,0.433,5,-6.345,0,0.0488,0.0871,0,0.0839,0.117,127.872,3
Demi Lovato,Daddy Issues,10,189933,0.396,0.775,9,-6.721,1,0.127,0.0252,1.63e-06,0.23,0.264,95.199,4
Demi Lovato,Ruin The Friendship,8,233893,0.777,0.46,8,-6.848,0,0.271,0.135,5.52e-05,0.104,0.576,77.987,4
Demi Lovato,Only Forever,8,197480,0.473,0.502,8,-6.108,0,0.0464,0.339,2.76e-06,0.138,0.265,77.875,4
Demi Lovato,Lonely,9,281880,0.632,0.353,11,-7.911,0,0.173,0.448,0,0.0846,0.356,87.804,4
Demi Lovato,Cry Baby,9,222746,0.406,0.656,7,-4.437,0,0.0423,0.652,0,0.0622,0.11,106.033,4
Demi Lovato,Games,8,188413,0.626,0.769,11,-6.792,0,0.131,0.00135,0,0.0661,0.253,130.931,4
Demi Lovato,Concentrate,8,197600,0.533,0.443,2,-6.314,1,0.121,0.554,0,0.129,0.442,126.234,4
Demi Lovato,Hitchhiker,7,223493,0.684,0.411,2,-5.973,1,0.0757,0.371,7.36e-06,0.114,0.565,131.944,4
Jax Jones,Instruction,1,166426,0.548,0.915,4,-3.598,0,0.243,0.112,0,0.144,0.923,120.124,4
Demi Lovato,Sorry Not Sorry - Acoustic,8,205546,0.639,0.691,11,-5.273,0,0.0551,0.158,0,0.0575,0.624,143.965,4
Cheat Codes,No Promises - Acoustic,0,232066,0.561,0.389,10,-9.913,1,0.0308,0.713,0,0.108,0.365,111.988,4
Avril Lavigne,Wish You Were Here - Acoustic Version,36,225933,0.444,0.562,4,-5.236,1,0.0282,0.667,0,0.0877,0.275,83.007,4
Avril Lavigne,Let Me Go,61,267973,0.389,0.667,4,-6.585,1,0.037,0.197,0,0.135,0.118,164.221,3
Avril Lavigne,When You're Gone,60,240866,0.456,0.714,4,-3.98,0,0.0332,0.208,0,0.296,0.155,142.072,4
Avril Lavigne,Keep Holding On,60,240466,0.275,0.794,7,-2.374,1,0.0347,0.0282,0,0.104,0.129,161.06,3
Avril Lavigne,What the Hell,66,220626,0.571,0.932,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.864,150.014,4
Avril Lavigne,I'm with You,58,223066,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,3
Avril Lavigne,My Happy Ending,68,242413,0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,4
Avril Lavigne,Sk8er Boi,67,204000,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0,0.358,0.484,149.937,4
The Band Perry,If I Die Young,63,222773,0.59,0.5,4,-6.537,1,0.0277,0.4,0,0.272,0.324,130.675,4
Maroon 5,If I Ain’t Got You - Live,52,240786,0.5,0.41,3,-8.261,1,0.0271,0.587,0,0.0969,0.218,114.394,3
Linkin Park,In The End,83,216933,0.542,0.853,3,-6.407,0,0.0498,0.0103,0,0.108,0.37,105.256,4
Linkin Park,Numb,81,185586,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,4
Justin Bieber,One Time,12,215866,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,4
Justin Bieber,Favorite Girl,3,256800,0.581,0.681,7,-4.469,1,0.0435,0.0472,0,0.104,0.634,176.034,4
Justin Bieber,Down To Earth,3,245760,0.543,0.718,2,-4.795,1,0.0268,0.432,0,0.437,0.155,82.003,4
Justin Bieber,One Less Lonely Girl,7,229106,0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,4
Justin Bieber,Love Me,6,191573,0.729,0.868,3,-3.319,1,0.0609,0.00939,0,0.283,0.632,124.957,4
Justin Bieber,Only Thing I Ever Get For Christmas,5,192160,0.562,0.631,10,-8.03,1,0.0635,0.211,0,0.109,0.34,85.952,4
Justin Bieber,Mistletoe,24,182946,0.666,0.543,6,-9.188,0,0.0446,0.511,0,0.0911,0.881,161.947,4
Justin Bieber,Santa Claus Is Coming To Town,6,216746,0.646,0.762,0,-6.543,0,0.0636,0.0288,0,0.288,0.875,105.002,4
Justin Bieber,Fa La La,3,185560,0.544,0.676,10,-8.64,0,0.0803,0.0304,1.62e-06,0.162,0.37,189.005,4
Justin Bieber,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,8,240333,0.575,0.903,9,-5.241,0,0.0617,0.337,0,0.372,0.482,149.942,4
Justin Bieber,Drummer Boy,2,225333,0.757,0.849,8,-8.193,1,0.0863,0.0287,5.83e-05,0.149,0.541,122.99,4
Justin Bieber,Christmas Eve,5,223613,0.407,0.527,6,-10.528,0,0.0809,0.713,0,0.19,0.35,128.335,4
Justin Bieber,All I Want Is You,2,216386,0.571,0.812,5,-8.592,1,0.049,0.0505,0,0.108,0.514,148.883,4
Justin Bieber,Silent Night,6,169080,0.329,0.0439,3,-17.835,1,0.0399,0.954,0,0.083,0.174,77.135,1
Justin Bieber,Christmas Love,9,206786,0.632,0.515,10,-8.444,1,0.0292,0.567,0,0.329,0.473,99.936,4
Justin Bieber,Pray,5,212320,0.571,0.799,11,-7.582,1,0.0638,0.18,1.35e-06,0.103,0.653,164.016,4
Justin Bieber,Mark My Words,29,134346,0.383,0.256,0,-8.572,1,0.0332,0.88,2.69e-06,0.169,0.519,114.188,4
Justin Bieber,I'll Show You,34,199946,0.361,0.608,9,-6.757,0,0.098,0.05,7.96e-05,0.183,0.0789,191.812,4
Justin Bieber,What Do You Mean?,46,205680,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
Justin Bieber,Sorry,48,200786,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,4
Justin Bieber,Love Yourself,50,233720,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,4
Justin Bieber,Company,39,208120,0.59,0.797,4,-4.901,0,0.0614,0.132,0,0.0846,0.425,94.948,4
Justin Bieber,No Pressure,31,286853,0.644,0.595,1,-6.877,1,0.215,0.121,0,0.279,0.554,148.889,3
Justin Bieber,No Sense,28,275040,0.643,0.499,2,-6.795,0,0.0308,0.0478,0,0.108,0.363,133.978,4
Justin Bieber,The Feeling,33,244906,0.525,0.809,1,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073,4
Justin Bieber,Life Is Worth Living,31,234786,0.558,0.296,10,-9.18,1,0.0427,0.907,0,0.108,0.463,76.04,4
Skrillex,Where Are Ü Now,5,242520,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,4
Justin Bieber,Children,28,223333,0.634,0.885,11,-4.702,0,0.304,0.0122,0,0.193,0.327,127.064,4
Justin Bieber,Purpose,38,210160,0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029,4
Justin Bieber,Get Used To It,24,238133,0.687,0.705,9,-8.453,0,0.0522,0.0339,0,0.164,0.449,110.048,4
Justin Bieber,We Are,23,202960,0.586,0.774,10,-3.883,0,0.261,0.255,0,0.137,0.651,78.712,4
Justin Bieber,Trust,22,203613,0.512,0.494,7,-8.16,0,0.206,0.0948,0,0.124,0.492,76.002,3
Justin Bieber,All In It,22,231413,0.459,0.701,5,-7.496,0,0.0782,0.502,3.62e-05,0.238,0.509,97.648,4
Justin Bieber,What Do You Mean? - Acoustic,37,203800,0.773,0.358,8,-10.634,1,0.044,0.794,0,0.104,0.756,124.934,4
Demi Lovato,Sorry Not Sorry,17,203760,0.701,0.638,11,-6.889,0,0.238,0.0252,0,0.256,0.868,144.084,4
Conor Maynard,Don't Let Me Down,72,164129,0.446,0.37,9,-8.447,1,0.0464,0.913,0,0.126,0.209,108.58,3
Alessia Cara,Scars To Your Beautiful,78,230226,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,4
Justin Bieber,That Should Be Me,10,230786,0.467,0.632,5,-6.718,0,0.0331,0.0281,0,0.0633,0.289,140.055,4
Little Mix,Secret Love Song,76,249813,0.534,0.642,9,-3.971,1,0.0504,0.259,0,0.29,0.131,92.963,4
Hailee Steinfeld,Most Girls,30,204400,0.755,0.57,9,-7.132,1,0.0888,0.0416,0,0.0891,0.406,102.991,4
Shawn Mendes,Imagination,23,217773,0.481,0.455,0,-5.942,1,0.0286,0.0743,0,0.0694,0.333,179.468,4
Justin Bieber,Overboard,13,251186,0.48,0.79,5,-5.214,1,0.0501,0.203,0,0.118,0.468,173.907,4
Justin Bieber,Never Say Never - Single Version,26,227426,0.74,0.807,7,-5.014,1,0.129,0.0255,0,0.468,0.568,97.007,4
Justin Bieber,Been You,26,199226,0.74,0.781,7,-6.204,0,0.07,0.0223,0,0.321,0.861,113.021,4
Ed Sheeran,All Of The Stars,53,234986,0.436,0.562,11,-6.106,1,0.0278,0.0102,0.000278,0.198,0.24,150.066,4
Charlie Puth,Dangerously,66,199133,0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,3
Elton John,"Can You Feel The Love Tonight - End Title/From ""The Lion King""",3,239733,0.307,0.359,10,-9.286,1,0.029,0.879,0.000224,0.125,0.162,126.842,4
JP Cooper,September Song,26,220290,0.623,0.654,0,-5.675,0,0.0372,0.0545,0,0.0838,0.401,95.921,4
Nathan Sykes,Over And Over Again,20,247106,0.604,0.253,8,-9.506,1,0.0343,0.956,0,0.0875,0.436,129.544,4
Luis Fonsi,Échame La Culpa,40,173720,0.724,0.895,7,-3.617,1,0.0411,0.0322,0,0.097,0.64,96.022,4
Lil Pump,Gucci Gang,79,124055,0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,4
G-Eazy,No Limit,78,245386,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,4
Macklemore,Good Old Days (feat. Kesha),76,240506,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,4
Maroon 5,Girls Like You,26,215229,0.834,0.468,0,-7.09,1,0.0449,0.541,0,0.128,0.401,124.973,4
Imagine Dragons,Thunder - Live/Acoustic,17,214000,0.477,0.717,4,-4.761,1,0.149,0.0544,0,0.0605,0.771,169.185,4
Imagine Dragons,Believer - Live/Acoustic,16,236000,0.591,0.412,3,-9.436,0,0.107,0.261,0,0.102,0.273,116.541,4
Imagine Dragons,Whatever It Takes - Live/Acoustic,14,223000,0.652,0.464,10,-10.773,0,0.0562,0.603,0,0.0628,0.423,134.788,4
Imagine Dragons,Hand In My Pocket - Live/Acoustic Cover,14,185500,0.5,0.359,4,-10.555,1,0.107,0.733,0,0.0541,0.68,185.915,4
Imagine Dragons,Warriors,12,170066,0.347,0.83,4,-6.218,0,0.0633,0.0674,0.00463,0.201,0.312,78.06,4
Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",79,243490,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4
Imagine Dragons,Radioactive,33,186813,0.473,0.777,9,-3.698,1,0.059,0.119,7.87e-05,0.671,0.21,136.249,4
Imagine Dragons,It's Time,25,237986,0.657,0.885,2,-4.695,1,0.0344,0.0168,0,0.147,0.869,105.011,4
Ed Sheeran,Perfect - Acoustic,65,260866,0.432,0.377,7,-5.79,1,0.0304,0.459,0,0.114,0.394,94.973,3
Fall Out Boy,Beat It - Studio Version,57,227880,0.56,0.93,7,-4.492,1,0.0661,0.0378,2.37e-06,0.317,0.807,149.93,4
Hoang Dung,Yeu Duoi,0,323369,0.345,0.257,2,-8.552,1,0.0368,0.744,0,0.0889,0.169,164.466,3
Maroon 5,Visions,8,230727,0.594,0.77,0,-5.462,1,0.0626,0.0637,0,0.127,0.556,154.98,4
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",75,202804,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,4
Skylar Grey,Coming Home - Part II / Bonus Track,4,164826,0.578,0.285,4,-9.437,1,0.0336,0.929,2.66e-05,0.0881,0.161,129.992,4
Taylor Swift,Gorgeous,9,209680,0.791,0.529,7,-6.87,1,0.175,0.0652,1.25e-05,0.218,0.428,91.981,4
Taylor Swift,Look What You Made Me Do,20,211859,0.773,0.68,9,-6.378,0,0.141,0.213,1.57e-05,0.122,0.497,128.062,4
Diddy - Dirty Money,Coming Home,68,238693,0.353,0.822,7,-1.866,1,0.232,0.155,0,0.332,0.237,167.905,4
Eminem,Walk On Water (feat. Beyoncé),10,303781,0.49,0.598,9,-4.814,0,0.186,0.801,0,0.576,0.61,84.004,4
Dr. Dre,I Need A Doctor,21,283733,0.587,0.931,3,-4.426,1,0.467,0.103,1.16e-06,0.346,0.445,155.964,4
Logic,1-800-273-8255,33,250173,0.627,0.572,5,-7.738,0,0.0373,0.568,1.52e-06,0.198,0.361,100.041,4
Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),71,193568,0.522,0.833,0,-3.715,1,0.0575,0.0454,0,0.127,0.296,180.009,4
Eminem,Walk On Water (feat. Beyoncé),23,303640,0.468,0.444,9,-10.217,0,0.291,0.796,0,0.619,0.637,76.019,3
Eminem,Believe,20,315346,0.886,0.488,1,-5.628,0,0.184,0.166,0,0.343,0.114,130.064,4
Eminem,Chloraseptic (feat. Phresher),13,301146,0.894,0.749,1,-6.415,1,0.274,0.0396,0,0.272,0.381,132.06,4
Eminem,Untouchable,14,370133,0.546,0.89,7,-3.38,1,0.513,0.0781,0,0.146,0.636,177.612,4
Eminem,Remind Me (Intro),1,26333,0.596,0.452,3,-24.656,1,0.595,0.836,0.000479,0.707,0.491,73.704,5
Eminem,Remind Me,19,225173,0.764,0.867,4,-3.856,1,0.296,0.125,0,0.717,0.767,93.969,4
Eminem,Revival (Interlude),13,51826,0.608,0.302,6,-9.8,0,0.0331,0.886,1.29e-06,0.362,0.715,99.92,4
Eminem,Like Home (feat. Alicia Keys),17,245466,0.778,0.783,8,-4.534,1,0.239,0.258,0,0.231,0.285,109.911,4
Eminem,Bad Husband (feat. X Ambassadors),18,287893,0.51,0.72,10,-5.157,0,0.317,0.083,0,0.118,0.451,94.289,3
Eminem,Tragic Endings (feat. Skylar Grey),17,252026,0.634,0.771,4,-4.957,0,0.295,0.429,0,0.689,0.522,80.971,4
Eminem,Framed,14,252960,0.744,0.821,7,-3.009,1,0.161,0.0113,0,0.259,0.762,145.982,4
Eminem,Nowhere Fast (feat. Kehlani),18,264173,0.708,0.729,11,-4.621,1,0.188,0.261,0,0.0692,0.644,79.024,4
Eminem,Heat,14,250000,0.835,0.864,7,-5.361,0,0.272,0.163,0,0.305,0.511,99.043,4
Eminem,Offended,13,320920,0.656,0.871,1,-4.604,1,0.366,0.573,0,0.846,0.75,140.322,4
Eminem,Need Me (feat. Pink),14,265466,0.697,0.664,10,-7.148,1,0.0626,0.00501,0,0.304,0.566,104.979,3
Eminem,In Your Head,18,182640,0.618,0.792,1,-5.267,1,0.284,0.00194,0,0.379,0.199,82.723,4
Eminem,Castle,16,254760,0.657,0.826,7,-4.544,1,0.293,0.0228,0.000554,0.0967,0.26,85.064,4
Eminem,Arose,16,274626,0.612,0.904,4,-6.076,0,0.429,0.182,0,0.17,0.555,75.801,4
Eminem,River (feat. Ed Sheeran),38,221013,0.757,0.748,8,-5.794,0,0.473,0.17,0,0.0759,0.693,90.052,4
Fall Out Boy,The Last Of The Real Ones,14,230426,0.582,0.891,8,-5.239,1,0.0457,0.00635,0,0.201,0.534,115.027,4
Fall Out Boy,Uma Thurman,17,211573,0.624,0.953,4,-2.602,0,0.104,0.113,0.000128,0.657,0.729,149.992,4
Fall Out Boy,Thnks fr th Mmrs,24,203506,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,4
Fall Out Boy,"Sugar, We're Goin Down",23,229093,0.494,0.841,7,-4.784,1,0.0838,0.00579,0,0.122,0.567,162.013,4
Fall Out Boy,Centuries,27,228360,0.383,0.861,4,-2.816,0,0.0777,0.0038,0,0.11,0.48,176.084,4
Fall Out Boy,Immortals,21,189386,0.614,0.877,2,-3.601,1,0.0708,0.00172,2.95e-06,0.706,0.498,108.015,4
Taylor Swift,...Ready For It? - BloodPop® Remix,13,189508,0.581,0.845,7,-4.893,1,0.226,0.0997,0,0.104,0.482,160.044,4
Grace,You Don't Own Me,62,199314,0.336,0.664,7,-5.68,1,0.102,0.166,1.31e-06,0.0575,0.294,186.394,3
Taylor Swift,...Ready For It?,26,208186,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,4
Taylor Swift,End Game,28,244826,0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,4
Taylor Swift,I Did Something Bad,23,238253,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,4
Taylor Swift,Don’t Blame Me,20,236413,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,4
Taylor Swift,Delicate,35,232253,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4
Taylor Swift,Look What You Made Me Do,31,211853,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,4
Taylor Swift,So It Goes...,16,227906,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,4
Taylor Swift,Gorgeous,27,209680,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,4
Taylor Swift,Getaway Car,22,233626,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,4
Taylor Swift,King Of My Heart,17,214320,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,4
Taylor Swift,Dancing With Our Hands Tied,21,211506,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,4
Taylor Swift,Dress,17,230373,0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,4
Taylor Swift,This Is Why We Can’t Have Nice Things,17,207133,0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,4
Taylor Swift,Call It What You Want,23,203506,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,4
Taylor Swift,New Year’s Day,16,235466,0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,4
Enrique Iglesias,SUBEME LA RADIO REMIX,40,207546,0.688,0.795,0,-4.04,1,0.0752,0.0329,0,0.101,0.617,91.03,4
Nicky Jam,El Perdón,75,205906,0.628,0.69,8,-5.828,1,0.0511,0.446,0,0.112,0.662,179.911,4
Enrique Iglesias,Bailando - English Version,58,243213,0.717,0.851,7,-3.507,1,0.0957,0.0791,0,0.0652,0.955,90.971,4
Enrique Iglesias,Bailando - Spanish Version,65,243386,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,4
Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",70,243490,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4
Fall Out Boy,Centuries,79,228360,0.385,0.866,4,-2.817,0,0.0697,0.004,0,0.111,0.551,176.014,4
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],73,202626,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,4
Tova,Lottery,28,212571,0.481,0.313,0,-9.008,1,0.0481,0.935,0,0.104,0.447,139.708,4
P!nk,Try,43,249733,0.674,0.616,2,-7.086,1,0.0288,0.00151,0,0.0969,0.573,103.996,4
JustaTee,Da Lo Yeu Em Nhieu,0,261105,0.587,0.426,5,-9.574,1,0.0382,0.761,0,0.109,0.469,79.967,4
Logic,Broken People (with Logic & Rag'n'Bone Man),67,212066,0.694,0.702,9,-5.477,1,0.0946,0.123,0,0.0758,0.308,79.959,4
Machine Gun Kelly,The Break Up,8,200258,0.77,0.722,9,-6.772,0,0.056,0.00244,1.97e-06,0.104,0.217,130.078,4
GOAT,Grenade,51,238103,0.644,0.699,0,-5.401,0,0.198,0.141,0,0.122,0.71,169.914,4
B.o.B,Big Kids,43,212398,0.666,0.694,10,-7.041,1,0.0707,0.645,4.52e-05,0.124,0.392,100.162,4
Lil Wayne,Mirror,69,228093,0.331,0.622,5,-7.291,0,0.092,0.858,0,0.104,0.388,64.468,3
Guy Sebastian,Battle Scars,56,250080,0.61,0.863,5,-2.632,0,0.206,0.186,0,0.097,0.508,83.993,4
Macklemore & Ryan Lewis,Growing Up (feat. Ed Sheeran),62,305240,0.74,0.549,9,-7.072,1,0.303,0.178,0,0.114,0.469,85.16,4
Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),77,183636,0.526,0.52,6,-7.985,0,0.0569,0.435,0,0.197,0.13,149.119,4
Eminem,Mockingbird,72,251266,0.621,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,83.808,4
The Piano Guys,Perfect,61,310798,0.538,0.215,8,-13.881,1,0.0608,0.979,0.901,0.0876,0.112,179.199,3
Unknown,Unknown,0,234597,0.501,0.468,9,-4.491,1,0.027,0.868,0,0.154,0.374,159.97,4
Riverdale Cast,"Mad World (From ""Riverdale"")",21,188179,0.476,0.343,3,-10.417,1,0.0339,0.59,0,0.128,0.239,171.764,4
Ed Sheeran,Perfect Symphony (Ed Sheeran & Andrea Bocelli),71,265363,0.544,0.417,8,-4.387,1,0.0247,0.586,0,0.085,0.207,95.156,3
Adam Lambert,Better Than I Know Myself,47,216173,0.484,0.812,10,-4.743,1,0.138,0.0322,0,0.18,0.308,109.452,5
Adam Lambert,Never Close Our Eyes,32,248453,0.516,0.824,3,-4.699,1,0.0721,0.156,0,0.729,0.596,135.092,4
Adam Lambert,Whataya Want from Me,64,227320,0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948,4
Owl City,Verge,9,213026,0.547,0.764,2,-6.904,1,0.0327,0.000216,1.99e-06,0.111,0.198,128.02,4
Owl City,I Found Love,1,219732,0.568,0.587,1,-7.739,1,0.031,0.349,0,0.0924,0.343,127.986,4
Owl City,Thunderstruck,3,247839,0.612,0.709,0,-6.308,0,0.0619,0.0504,0,0.167,0.506,128.071,4
Owl City,My Everything,3,225079,0.449,0.653,5,-4.483,1,0.0305,0.0109,0.000205,0.0978,0.368,78.955,4
Owl City,Unbelievable,4,193492,0.766,0.611,8,-5.71,1,0.0422,0.00296,0,0.245,0.703,118.014,4
Owl City,Bird With A Broken Wing,1,235386,0.65,0.858,1,-3.908,1,0.0283,0.00699,0,0.261,0.75,127.972,4
Owl City,Back Home,2,189906,0.461,0.577,4,-7.011,1,0.0329,0.00886,2.66e-06,0.114,0.195,79.895,4
Owl City,Can't Live Without You,2,191639,0.618,0.631,7,-4.973,1,0.0447,0.0289,0,0.12,0.441,127.978,4
Owl City,You’re Not Alone,2,235119,0.625,0.637,8,-6.181,1,0.0314,0.0494,0,0.18,0.362,84.016,4
Owl City,This Isn’t The End,3,203839,0.661,0.667,7,-5.769,1,0.0291,0.0153,0.000428,0.153,0.402,128.053,5
Owl City,Good Time,21,205933,0.554,0.878,3,-4.271,1,0.134,0.0216,5.76e-06,0.362,0.682,126.045,4
Owl City,Not All Heroes Wear Capes,53,226568,0.756,0.45,3,-8.688,1,0.0674,0.636,5.97e-05,0.122,0.824,81.986,4
Owl City,Fireflies,30,228346,0.513,0.661,3,-6.8,1,0.0439,0.0274,0,0.118,0.461,180.118,4
Adele,All I Ask,69,271800,0.587,0.283,4,-5.473,1,0.0279,0.882,0,0.149,0.343,141.961,4
Owl City,Lucid Dream,0,261234,0.524,0.642,0,-6.321,0,0.0362,0.0417,0,0.1,0.275,127.944,4
Owl City,Fiji Water,1,260400,0.714,0.572,10,-5.297,1,0.0354,0.206,0.00162,0.133,0.826,122.998,4
Owl City,When Can I See You Again?,7,218093,0.635,0.832,11,-6.803,0,0.0787,0.0246,0,0.0507,0.421,127.973,4
Plain White T's,Hey There Delilah,24,232533,0.655,0.296,2,-10.578,1,0.0282,0.884,0,0.114,0.31,103.981,4
Owl City,Humbug,35,267743,0.717,0.444,10,-6.889,1,0.0335,0.578,0,0.134,0.647,139.042,4
Owl City,The Saltwater Room,3,242586,0.641,0.686,0,-6.727,1,0.0261,0.053,5.05e-05,0.159,0.669,111.994,4
Owl City,The 5th of July,10,251983,0.645,0.485,6,-8.943,1,0.0281,0.603,0.0191,0.0914,0.596,148.945,3
Owl City,Vanilla Twilight,11,231706,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,4
Marshmello,FRIENDS,88,202620,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,4
Adam Christopher,So Far Away - Acoustic,43,171543,0.576,0.331,6,-9.389,0,0.0306,0.894,3.42e-05,0.129,0.406,149.02,4
